8/12/2015,12:30:32 PM,PIL19,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm
8/12/2015,2:13:28 PM,0.559401,263.9151,0.025314,0.000526,3.349517,-3.8715,6.025461,265.8695,263.7821,263.878
8/12/2015,2:13:42 PM,0.559537,263.9208,0.025296,0.000527,3.356569,-3.871462,6.025499,265.8593,263.7818,263.8755
8/12/2015,2:13:56 PM,0.559971,263.9202,0.025341,0.000527,3.362659,-3.871398,6.025436,265.8584,263.7847,263.8786
8/12/2015,2:14:10 PM,0.560102,263.9238,0.025303,0.000528,3.369635,-3.871259,6.025499,265.8629,263.7842,263.8785
8/12/2015,2:14:24 PM,0.559506,263.9251,0.025323,0.000527,3.375813,-3.871639,6.025474,265.8775,263.7843,263.8794
8/12/2015,2:14:38 PM,0.559748,263.9281,0.025311,0.000528,3.382776,-3.871765,6.025449,265.8936,263.7866,263.8801
8/12/2015,2:14:52 PM,0.559943,263.9326,0.025325,0.000528,3.389398,-3.871525,6.025436,265.9136,263.7859,263.8794
8/12/2015,2:15:06 PM,0.560106,263.934,0.02532,0.000527,3.395728,-3.87155,6.025461,265.9373,263.7836,263.88
8/12/2015,2:15:20 PM,0.560158,263.9335,0.025309,0.000528,3.401704,-3.871651,6.025461,265.9619,263.7855,263.8781
8/12/2015,2:15:34 PM,0.560139,263.9341,0.025286,0.000529,3.406831,-3.87136,6.025436,265.9891,263.7821,263.8785
8/12/2015,2:15:47 PM,0.560553,263.9315,0.025332,0.000528,3.413225,-3.871246,6.025411,266.0167,263.7819,263.8792
8/12/2015,2:16:01 PM,0.560279,263.9317,0.025329,0.000529,3.41896,-3.871272,6.025411,266.0462,263.7811,263.8775
8/12/2015,2:16:15 PM,0.56051,263.9313,0.025306,0.000529,3.426645,-3.871348,6.025461,266.0747,263.7803,263.8795
8/12/2015,2:16:29 PM,0.560453,263.9307,0.025299,0.000529,3.432684,-3.871639,6.025398,266.1059,263.7812,263.8775
8/12/2015,2:16:43 PM,0.560242,263.9284,0.025324,0.000529,3.43952,-3.871398,6.025347,266.1392,263.7823,263.8816
8/12/2015,2:16:57 PM,0.560434,263.9304,0.025314,0.00053,3.445192,-3.871436,6.02536,266.1719,263.7855,263.8801
8/12/2015,2:17:11 PM,0.560253,263.9298,0.025331,0.000529,3.451194,-3.871449,6.025398,266.2021,263.7863,263.8834
8/12/2015,2:17:25 PM,0.560642,263.9292,0.025318,0.00053,3.458853,-3.871537,6.025297,266.2334,263.7897,263.884
8/12/2015,2:17:39 PM,0.560486,263.926,0.025356,0.00053,3.464829,-3.871462,6.025373,266.2656,263.7904,263.8827
8/12/2015,2:17:53 PM,0.560235,263.928,0.025317,0.000531,3.46907,-3.871398,6.025259,266.2984,263.793,263.8867
8/12/2015,2:18:07 PM,0.560253,263.9241,0.02533,0.000531,3.477578,-3.871436,6.025284,266.3272,263.7909,263.8838
8/12/2015,2:18:21 PM,0.560499,263.9244,0.025329,0.000532,3.485365,-3.871398,6.025208,266.3576,263.7909,263.8835
8/12/2015,2:18:35 PM,0.560414,263.9271,0.02532,0.000533,3.491226,-3.871322,6.025246,266.3847,263.7888,263.8801
8/12/2015,2:18:49 PM,0.560681,263.9243,0.025357,0.000532,3.497113,-3.871208,6.025233,266.4129,263.7872,263.8774
8/12/2015,2:19:02 PM,0.560385,263.9261,0.025328,0.000532,3.50357,-3.871234,6.025195,266.4428,263.7865,263.8766
8/12/2015,2:19:16 PM,0.560768,263.9289,0.025277,0.000532,3.50928,-3.871373,6.025347,266.4702,263.7832,263.8764
8/12/2015,2:19:30 PM,0.560391,263.9278,0.025288,0.000533,3.51556,-3.871297,6.025221,266.4964,263.7826,263.8739
8/12/2015,2:19:44 PM,0.560489,263.9315,0.025306,0.000533,3.520004,-3.871322,6.025271,266.5229,263.7811,263.8743
8/12/2015,2:19:58 PM,0.560614,263.9344,0.025286,0.000534,3.526131,-3.871183,6.025297,266.5516,263.7798,263.8716
8/12/2015,2:20:12 PM,0.560123,263.939,0.025321,0.000533,3.534158,-3.871183,6.025322,266.5779,263.7788,263.8749
8/12/2015,2:20:26 PM,0.560363,263.9377,0.025256,0.000534,3.540197,-3.871411,6.025322,266.6031,263.7778,263.8725
8/12/2015,2:20:40 PM,0.560346,263.9453,0.025275,0.000534,3.546021,-3.871474,6.025246,266.6294,263.7792,263.8754
8/12/2015,2:20:54 PM,0.560347,263.9439,0.02531,0.000534,3.552338,-3.871462,6.025208,266.6523,263.7795,263.8747
8/12/2015,2:21:08 PM,0.560556,263.9464,0.025306,0.000535,3.559112,-3.871322,6.025195,266.6753,263.7782,263.8749
8/12/2015,2:21:22 PM,0.560502,263.9479,0.025293,0.000535,3.56586,-3.87112,6.025183,266.6995,263.7769,263.8765
8/12/2015,2:21:36 PM,0.560534,263.9508,0.025319,0.000535,3.57138,-3.871069,6.025259,266.7211,263.7752,263.8734
8/12/2015,2:21:50 PM,0.560776,263.9529,0.025286,0.000535,3.579027,-3.871234,6.025284,266.744,263.7776,263.8742
8/12/2015,2:22:03 PM,0.560968,263.9565,0.025304,0.000535,3.585661,-3.871386,6.025195,266.7648,263.7773,263.8744
8/12/2015,2:22:17 PM,0.561145,263.9599,0.02528,0.000535,3.592587,-3.87136,6.025195,266.787,263.7797,263.8744
8/12/2015,2:22:31 PM,0.560835,263.9643,0.025299,0.000535,3.59741,-3.871563,6.025145,266.8067,263.7797,263.8772
8/12/2015,2:22:45 PM,0.561002,263.9676,0.025312,0.000536,3.603652,-3.871411,6.025233,266.8275,263.7821,263.8774
8/12/2015,2:22:59 PM,0.561055,263.9727,0.025351,0.000536,3.609792,-3.871196,6.025157,266.8404,263.7823,263.8784
8/12/2015,2:23:13 PM,0.561039,263.9748,0.025353,0.000537,3.616844,-3.871094,6.025271,266.8528,263.787,263.8823
8/12/2015,2:23:27 PM,0.560902,263.9767,0.025342,0.000537,3.622921,-3.870904,6.025132,266.8585,263.7895,263.8844
8/12/2015,2:23:41 PM,0.560956,263.978,0.025358,0.000537,3.628606,-3.871145,6.025132,266.8567,263.7914,263.8883
8/12/2015,2:23:55 PM,0.561173,263.9796,0.025374,0.000536,3.635379,-3.871335,6.025221,266.8512,263.7946,263.8896
8/12/2015,2:24:09 PM,0.561193,263.9813,0.02538,0.000536,3.642722,-3.871335,6.025132,266.8324,263.795,263.8922
8/12/2015,2:24:23 PM,0.561426,263.985,0.025416,0.000538,3.648457,-3.871373,6.025119,266.8094,263.7991,263.8936
8/12/2015,2:24:37 PM,0.561444,263.9813,0.025417,0.000538,3.65518,-3.871132,6.025119,266.7794,263.7965,263.894
8/12/2015,2:24:51 PM,0.561121,263.9838,0.025417,0.000538,3.662245,-3.871398,6.025056,266.7421,263.7975,263.8952
8/12/2015,2:25:05 PM,0.561302,263.9798,0.02539,0.000537,3.668423,-3.871322,6.025043,266.6995,263.7961,263.8937
8/12/2015,2:25:19 PM,0.561073,263.9817,0.025404,0.000538,3.67464,-3.871221,6.025081,266.6556,263.793,263.8917
8/12/2015,2:25:33 PM,0.561495,263.9772,0.025407,0.000539,3.680362,-3.870955,6.025005,266.6108,263.7935,263.8914
8/12/2015,2:25:46 PM,0.561284,263.9792,0.025415,0.000539,3.688022,-3.871018,6.025031,266.5685,263.7937,263.8903
8/12/2015,2:26:00 PM,0.561222,263.9783,0.025437,0.000539,3.69325,-3.87093,6.025107,266.5245,263.7919,263.8881
8/12/2015,2:26:14 PM,0.561257,263.9763,0.025385,0.00054,3.700632,-3.870917,6.025031,266.4852,263.7926,263.8907
8/12/2015,2:26:28 PM,0.561181,263.9732,0.025458,0.00054,3.707202,-3.871132,6.025081,266.4403,263.7915,263.8915
8/12/2015,2:26:42 PM,0.561585,263.9725,0.025426,0.00054,3.713659,-3.871145,6.025043,266.3945,263.7944,263.8922
8/12/2015,2:26:56 PM,0.561222,263.9711,0.025406,0.000541,3.719876,-3.871234,6.025069,266.344,263.7963,263.8937
8/12/2015,2:27:10 PM,0.56116,263.9668,0.025388,0.00054,3.726586,-3.871398,6.024968,266.2868,263.7974,263.8926
8/12/2015,2:27:24 PM,0.561507,263.9675,0.02549,0.000541,3.732928,-3.87112,6.02498,266.2253,263.7998,263.8953
8/12/2015,2:27:38 PM,0.561429,263.9676,0.025507,0.00054,3.738854,-3.87098,6.024968,266.1626,263.8026,263.8955
8/12/2015,2:27:52 PM,0.561208,263.9638,0.025447,0.000541,3.746273,-3.871056,6.02493,266.0964,263.804,263.8981
8/12/2015,2:28:06 PM,0.561383,263.9631,0.025486,0.000542,3.752033,-3.870829,6.024942,266.0286,263.8082,263.9
8/12/2015,2:28:20 PM,0.561639,263.9608,0.025456,0.00054,3.759351,-3.871208,6.024955,265.9609,263.809,263.9006
8/12/2015,2:28:34 PM,0.561767,263.9607,0.025476,0.00054,3.765086,-3.870892,6.02498,265.9028,263.8112,263.9028
8/12/2015,2:28:48 PM,0.561292,263.9546,0.025384,0.000541,3.772214,-3.871132,6.024955,265.8528,263.8114,263.9041
8/12/2015,2:29:01 PM,0.561423,263.9583,0.025438,0.000541,3.777899,-3.871272,6.024993,265.8169,263.8126,263.9051
8/12/2015,2:29:15 PM,0.561453,263.9544,0.025454,0.000543,3.784786,-3.87131,6.024917,265.7915,263.8157,263.9078
8/12/2015,2:29:29 PM,0.561638,263.9524,0.025423,0.000543,3.790838,-3.871221,6.024993,265.7771,263.8156,263.9092
8/12/2015,2:29:43 PM,0.561682,263.9504,0.025455,0.000543,3.797155,-3.871234,6.024942,265.7751,263.8185,263.9123
8/12/2015,2:29:57 PM,0.561392,263.9491,0.025451,0.000543,3.801941,-3.870942,6.024917,265.7777,263.8194,263.9143
8/12/2015,2:30:11 PM,0.56158,263.948,0.025432,0.000542,3.807841,-3.871006,6.024942,265.788,263.8191,263.9148
8/12/2015,2:30:25 PM,0.561647,263.9435,0.025458,0.000543,3.815361,-3.87098,6.02493,265.8046,263.818,263.9136
8/12/2015,2:30:39 PM,0.561798,263.9391,0.025449,0.000543,3.821679,-3.871044,6.024955,265.8219,263.8161,263.9109
8/12/2015,2:30:53 PM,0.561613,263.9399,0.025473,0.000543,3.829452,-3.87112,6.024904,265.8469,263.813,263.9096
8/12/2015,2:31:07 PM,0.561956,263.9346,0.025478,0.000542,3.835669,-3.871297,6.024892,265.8676,263.8148,263.9048
8/12/2015,2:31:21 PM,0.561899,263.9381,0.025452,0.000543,3.842923,-3.87117,6.024904,265.8967,263.8131,263.9058
8/12/2015,2:31:35 PM,0.561429,263.9346,0.025454,0.000542,3.848722,-3.871018,6.024904,265.9242,263.8148,263.9037
8/12/2015,2:31:49 PM,0.561633,263.9364,0.025402,0.000542,3.855546,-3.870968,6.024904,265.9548,263.8139,263.9009
8/12/2015,2:32:03 PM,0.56157,263.9328,0.025458,0.000542,3.86161,-3.870829,6.024968,265.9885,263.8127,263.9003
8/12/2015,2:32:16 PM,0.561752,263.9342,0.025418,0.000542,3.868016,-3.870942,6.024854,266.0231,263.814,263.9
8/12/2015,2:32:30 PM,0.561896,263.9358,0.025386,0.000542,3.874916,-3.870778,6.024841,266.0574,263.813,263.898
8/12/2015,2:32:44 PM,0.562322,263.9375,0.025351,0.000542,3.881462,-3.871018,6.026715,266.0929,263.8122,263.8986
8/12/2015,2:32:58 PM,0.56227,263.9392,0.023477,0.000519,3.882931,-3.870904,6.024778,266.1292,263.8137,263.8992
8/12/2015,2:33:12 PM,0.561006,263.9415,0.020216,0.000288,3.861483,-3.870829,6.02498,266.166,263.8116,263.8993
8/12/2015,2:33:26 PM,0.560372,263.9446,0.006698,0.000279,3.797054,-3.870715,6.024841,266.1987,263.8136,263.8977
8/12/2015,2:33:40 PM,0.559952,263.9472,0.006703,0.000281,3.731662,-3.870841,6.024816,266.237,263.8151,263.9009
8/12/2015,2:33:54 PM,0.55985,263.9454,0.006664,0.000282,3.666321,-3.870778,6.024879,266.271,263.8133,263.8964
8/12/2015,2:34:08 PM,0.559698,263.9473,0.006704,0.000284,3.602234,-3.870816,6.024854,266.3039,263.8135,263.8984
8/12/2015,2:34:22 PM,0.559563,263.9492,0.006687,0.000284,3.538121,-3.870715,6.024892,266.3396,263.8147,263.8974
8/12/2015,2:34:36 PM,0.559084,263.9514,0.00662,0.000284,3.491631,-3.875348,6.02493,266.3712,263.819,263.9015
8/12/2015,2:34:50 PM,0.558894,263.9561,0.006582,0.00028,3.410503,-3.870854,6.024904,266.4027,263.8211,263.9035
8/12/2015,2:35:04 PM,0.558492,263.9571,0.00655,0.000281,3.321246,-3.870778,6.024955,266.4344,263.8268,263.9071
8/12/2015,2:35:18 PM,0.558094,263.9588,0.006537,0.000281,3.232939,-3.870765,6.024968,266.4657,263.8305,263.9106
8/12/2015,2:35:32 PM,0.557964,263.9592,0.006543,0.00028,3.140466,-3.870639,6.025031,266.4941,263.8337,263.9136
8/12/2015,2:35:46 PM,0.557597,263.9617,0.006564,0.000279,3.051716,-3.870626,6.025005,266.5185,263.8358,263.9182
8/12/2015,2:36:00 PM,0.557505,263.9649,0.006584,0.000277,2.961067,-3.870664,6.025094,266.5377,263.8402,263.9237
8/12/2015,2:36:14 PM,0.556816,263.9665,0.006535,0.000275,2.869088,-3.870702,6.025081,266.5516,263.8433,263.9261
8/12/2015,2:36:28 PM,0.556568,263.9662,0.006557,0.000273,2.7734,-3.870866,6.025081,266.5524,263.8429,263.9315
8/12/2015,2:36:42 PM,0.55639,263.9648,0.006531,0.000272,2.678066,-3.870715,6.02517,266.5482,263.8436,263.9313
8/12/2015,2:36:56 PM,0.556113,263.965,0.006563,0.000269,2.584163,-3.870765,6.025094,266.5306,263.8435,263.9321
8/12/2015,2:37:10 PM,0.555934,263.9637,0.00655,0.000268,2.489664,-3.870588,6.025233,266.5078,263.8416,263.9324
8/12/2015,2:37:24 PM,0.555428,263.9576,0.006546,0.000265,2.392014,-3.870803,6.025183,266.4754,263.8426,263.9317
8/12/2015,2:37:38 PM,0.555046,263.9559,0.006527,0.000263,2.293224,-3.870639,6.02517,266.4353,263.839,263.9317
8/12/2015,2:37:52 PM,0.55477,263.952,0.00653,0.000262,2.196409,-3.870892,6.025145,266.3893,263.8398,263.9295
8/12/2015,2:38:06 PM,0.554462,263.9479,0.006556,0.000262,2.098163,-3.870854,6.025183,266.339,263.8356,263.9297
8/12/2015,2:38:20 PM,0.55431,263.9462,0.006531,0.00026,2.001576,-3.871018,6.025183,266.2917,263.8356,263.9283
8/12/2015,2:38:34 PM,0.553885,263.9417,0.006585,0.000261,1.901545,-3.870955,6.025208,266.253,263.8364,263.927
8/12/2015,2:38:48 PM,0.553719,263.9441,0.006527,0.00026,1.806946,-3.871006,6.025221,266.2177,263.8359,263.9273
8/12/2015,2:39:02 PM,0.553565,263.9387,0.006534,0.000252,1.701585,-3.870879,6.025195,266.1912,263.834,263.925
8/12/2015,2:39:16 PM,0.553179,263.9448,0.00658,0.000261,1.600985,-3.871006,6.025195,266.1751,263.8377,263.928
8/12/2015,2:39:30 PM,0.552716,263.9483,0.006534,0.000261,1.497687,-3.870968,6.025195,266.1675,263.837,263.9262
8/12/2015,2:39:44 PM,0.552438,263.949,0.006531,0.000261,1.397378,-3.870841,6.025208,266.1672,263.8408,263.9295
8/12/2015,2:39:58 PM,0.552135,263.9524,0.00656,0.000261,1.292359,-3.870993,6.025221,266.175,263.8408,263.9328
8/12/2015,2:40:13 PM,0.552012,263.9566,0.006522,0.00026,1.191113,-3.870942,6.025322,266.1905,263.847,263.9362
8/12/2015,2:40:27 PM,0.551662,263.9594,0.006525,0.000259,1.090183,-3.870892,6.025183,266.2066,263.85,263.9391
8/12/2015,2:40:41 PM,0.551134,263.9638,0.0065,0.000259,0.984779,-3.870942,6.025297,266.2306,263.8578,263.9456
8/12/2015,2:40:55 PM,0.55123,263.9661,0.006521,0.000259,0.882838,-3.870816,6.025221,266.2567,263.8634,263.9506
8/12/2015,2:41:09 PM,0.550854,263.9736,0.006515,0.000259,0.773028,-3.870753,6.025208,266.2845,263.8692,263.9564
8/12/2015,2:41:23 PM,0.550375,263.9723,0.006556,0.000258,0.675252,-3.870829,6.025183,266.3108,263.8718,263.9603
8/12/2015,2:41:37 PM,0.550202,263.975,0.006496,0.000257,0.583081,-3.87074,6.025183,266.3393,263.8767,263.9684
8/12/2015,2:41:51 PM,0.549806,263.976,0.006543,0.000256,0.49774,-3.870854,6.025221,266.3659,263.8796,263.9698
8/12/2015,2:42:06 PM,0.549407,263.9754,0.006518,0.000254,0.45332,-3.870879,6.025183,266.3935,263.8823,263.9728
8/12/2015,2:42:20 PM,0.550921,263.9769,0.006499,0.000264,0.443471,-3.870677,6.025942,266.4214,263.8841,263.979
8/12/2015,2:42:34 PM,0.550866,263.9778,0.006465,0.00031,0.444914,-3.872626,6.024993,266.4503,263.8857,263.9785
