Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time(s)
12/11/2015,12:24:16 PM,0.573525,263.8075,0.035214,0.000474,1.826278,-3.948386,6.027702,257.5304,263.4768,263.59,44656.00
12/11/2015,12:24:30 PM,0.573421,263.8054,0.035041,0.000477,1.827443,-3.948513,6.027639,258.1855,263.4769,263.5869,44670.00
12/11/2015,12:24:44 PM,0.573235,263.8036,0.035528,0.000479,1.829254,-3.948386,6.027652,258.7861,263.4741,263.5862,44684.00
12/11/2015,12:24:58 PM,0.573314,263.7996,0.035098,0.000471,1.829773,-3.948463,6.027588,259.3172,263.4759,263.5844,44698.00
12/11/2015,12:25:12 PM,0.572916,263.8009,0.034642,0.00047,1.831014,-3.948538,6.027766,259.8023,263.4728,263.5842,44712.00
12/11/2015,12:25:26 PM,0.573362,263.8026,0.035058,0.000474,1.831938,-3.948235,6.027702,260.2389,263.4727,263.5855,44726.00
12/11/2015,12:25:40 PM,0.5732,263.807,0.034133,0.000469,1.832482,-3.948501,6.027652,260.6265,263.4704,263.5819,44740.00
12/11/2015,12:25:54 PM,0.573448,263.8034,0.033867,0.000466,1.833913,-3.948298,6.027563,260.9778,263.469,263.5813,44754.00
12/11/2015,12:26:08 PM,0.573303,263.807,0.034007,0.000467,1.835913,-3.948083,6.027664,261.2903,263.4675,263.5813,44768.00
12/11/2015,12:26:22 PM,0.573226,263.8044,0.034308,0.000471,1.838053,-3.948298,6.027791,261.576,263.4695,263.5812,44782.00
12/11/2015,12:26:36 PM,0.573686,263.8041,0.034443,0.000469,1.839306,-3.948273,6.02769,261.8262,263.4669,263.5839,44796.00
12/11/2015,12:26:50 PM,0.57345,263.8027,0.034753,0.000469,1.841686,-3.948488,6.027677,262.0542,263.468,263.5847,44810.00
12/11/2015,12:27:04 PM,0.57335,263.8057,0.034614,0.000445,1.842446,-3.948133,6.0275,262.2578,263.4682,263.5843,44824.00
12/11/2015,12:27:18 PM,0.573039,263.8016,0.033661,0.00046,1.84299,-3.948057,6.027626,262.4425,263.4702,263.5823,44838.00
12/11/2015,12:27:32 PM,0.57334,263.8018,0.033728,0.000469,1.844991,-3.948159,6.027449,262.6072,263.4698,263.5835,44852.00
12/11/2015,12:27:46 PM,0.57351,263.7995,0.034002,0.000467,1.848055,-3.947804,6.027462,262.7577,263.4698,263.582,44866.00
12/11/2015,12:28:00 PM,0.573287,263.7921,0.033961,0.00047,1.84989,-3.947943,6.027487,262.8916,263.4652,263.5785,44880.00
12/11/2015,12:28:14 PM,0.573444,263.7951,0.034699,0.00047,1.852372,-3.947792,6.027436,263.0149,263.4654,263.578,44894.00
12/11/2015,12:28:28 PM,0.573229,263.7938,0.034684,0.000467,1.854714,-3.948209,6.027614,263.1262,263.4638,263.5732,44908.00
12/11/2015,12:28:42 PM,0.573135,263.7909,0.034534,0.000473,1.85598,-3.948273,6.027449,263.2296,263.4596,263.5687,44922.00
12/11/2015,12:28:56 PM,0.573476,263.7869,0.034168,0.000464,1.856474,-3.948273,6.027715,263.3229,263.4552,263.5651,44936.00
12/11/2015,12:29:10 PM,0.573316,263.7876,0.034173,0.000469,1.857714,-3.948311,6.027436,263.4088,263.4506,263.5582,44950.00
12/11/2015,12:29:24 PM,0.573483,263.7846,0.034488,0.000472,1.860753,-3.948298,6.027462,263.4879,263.446,263.5543,44964.00
12/11/2015,12:29:38 PM,0.573219,263.778,0.034932,0.000469,1.863007,-3.948222,6.027386,263.5631,263.4409,263.5479,44978.00
12/11/2015,12:29:52 PM,0.573254,263.7721,0.034761,0.000471,1.864842,-3.948222,6.027677,263.6294,263.4365,263.5438,44992.00
12/11/2015,12:30:06 PM,0.573262,263.7698,0.034647,0.000469,1.865475,-3.948108,6.027525,263.6938,263.4309,263.5401,45006.00
12/11/2015,12:30:20 PM,0.573263,263.7667,0.034753,0.000468,1.866374,-3.948386,6.02736,263.7544,263.4261,263.5335,45020.00
12/11/2015,12:30:34 PM,0.573283,263.7663,0.033967,0.000464,1.868666,-3.948083,6.027297,263.8097,263.4254,263.5325,45034.00
12/11/2015,12:30:48 PM,0.572893,263.7639,0.033573,0.000468,1.870552,-3.948463,6.027348,263.8619,263.4223,263.5266,45048.00
12/11/2015,12:31:02 PM,0.573219,263.7665,0.034246,0.00046,1.871236,-3.948247,6.02736,263.9146,263.4192,263.5258,45062.00
12/11/2015,12:31:16 PM,0.573288,263.7596,0.034922,0.000473,1.874591,-3.948197,6.027677,263.9624,263.4162,263.5236,45076.00
12/11/2015,12:31:30 PM,0.573067,263.7664,0.034653,0.000471,1.875389,-3.947905,6.027373,264.0098,263.4156,263.5243,45090.00
12/11/2015,12:31:44 PM,0.573115,263.7701,0.034821,0.000474,1.877262,-3.947728,6.02731,264.0543,263.4147,263.5231,45104.00
12/11/2015,12:31:58 PM,0.573415,263.7723,0.035268,0.000473,1.880187,-3.948121,6.027246,264.096,263.4161,263.5235,45118.00
12/11/2015,12:32:12 PM,0.573404,263.7696,0.035306,0.00047,1.881263,-3.948133,6.027297,264.1362,263.4154,263.5238,45132.00
12/11/2015,12:32:26 PM,0.573268,263.7719,0.035061,0.000471,1.883972,-3.948235,6.027348,264.1763,263.4192,263.5263,45146.00
12/11/2015,12:32:40 PM,0.573208,263.7807,0.035341,0.000473,1.886302,-3.947931,6.027246,264.2131,263.4204,263.5272,45160.00
12/11/2015,12:32:54 PM,0.57313,263.7819,0.034891,0.000474,1.888087,-3.948121,6.027284,264.2461,263.4223,263.529,45174.00
12/11/2015,12:33:08 PM,0.573367,263.7769,0.035205,0.000474,1.889632,-3.948108,6.027246,264.2764,263.4218,263.5291,45188.00
12/11/2015,12:33:22 PM,0.573533,263.7866,0.035213,0.000471,1.893037,-3.948209,6.027221,264.3064,263.4211,263.5298,45202.00
12/11/2015,12:33:36 PM,0.573326,263.781,0.034182,0.000466,1.893481,-3.948197,6.027183,264.331,263.4203,263.5298,45216.00
12/11/2015,12:33:50 PM,0.5735,263.7847,0.034911,0.000475,1.896608,-3.948399,6.027297,264.3563,263.4218,263.5309,45230.00
12/11/2015,12:34:04 PM,0.57314,263.7882,0.035111,0.000473,1.89776,-3.948121,6.027171,264.3767,263.4198,263.5267,45244.00
12/11/2015,12:34:18 PM,0.573552,263.7919,0.034445,0.000464,1.898659,-3.948146,6.027158,264.4,263.4193,263.5249,45258.00
12/11/2015,12:34:32 PM,0.573236,263.7834,0.034495,0.00047,1.90076,-3.947969,6.027259,264.4189,263.4137,263.5213,45272.00
12/11/2015,12:34:46 PM,0.573179,263.7857,0.035199,0.000469,1.903166,-3.947956,6.027474,264.4401,263.4135,263.5172,45286.00
12/11/2015,12:35:00 PM,0.57293,263.7808,0.035017,0.000467,1.904179,-3.947754,6.027209,264.4561,263.4068,263.512,45300.00
12/11/2015,12:35:14 PM,0.573235,263.7841,0.034695,0.000471,1.906724,-3.948222,6.027145,264.4734,263.4039,263.5084,45314.00
12/11/2015,12:35:28 PM,0.572965,263.7795,0.034697,0.000468,1.910585,-3.947905,6.027234,264.4922,263.3973,263.5032,45328.00
12/11/2015,12:35:42 PM,0.57315,263.7809,0.03436,0.000467,1.913345,-3.948171,6.027436,264.51,263.3967,263.4989,45342.00
12/11/2015,12:35:56 PM,0.573097,263.7749,0.033562,0.000468,1.914029,-3.947855,6.027209,264.5281,263.3907,263.4939,45356.00
12/11/2015,12:36:10 PM,0.572882,263.773,0.034331,0.000466,1.917244,-3.947918,6.027209,264.5457,263.3897,263.4949,45370.00
12/11/2015,12:36:24 PM,0.573423,263.768,0.033356,0.000464,1.917915,-3.94788,6.027082,264.5624,263.3852,263.4895,45384.00
12/11/2015,12:36:38 PM,0.573306,263.7713,0.033259,0.000459,1.918941,-3.94783,6.027107,264.5842,263.3857,263.4918,45398.00
12/11/2015,12:36:52 PM,0.57314,263.7722,0.033546,0.000461,1.920156,-3.947551,6.027019,264.6039,263.3841,263.49,45412.00
12/11/2015,12:37:06 PM,0.573303,263.7788,0.034057,0.000467,1.921574,-3.947678,6.027006,264.6208,263.3851,263.4893,45426.00
12/11/2015,12:37:20 PM,0.57345,263.7762,0.034171,0.000465,1.923245,-3.94788,6.027158,264.6416,263.3874,263.4923,45440.00
12/11/2015,12:37:34 PM,0.572871,263.7883,0.033583,0.000466,1.924081,-3.947614,6.027082,264.6626,263.3894,263.496,45454.00
12/11/2015,12:37:48 PM,0.573364,263.7873,0.034224,0.000468,1.925626,-3.94745,6.027171,264.6856,263.394,263.5002,45468.00
12/11/2015,12:38:02 PM,0.573125,263.7965,0.034506,0.000469,1.927854,-3.94769,6.027019,264.7068,263.3995,263.5033,45482.00
12/11/2015,12:38:16 PM,0.572888,263.7988,0.034466,0.00047,1.930196,-3.947412,6.027171,264.7261,263.4023,263.5056,45496.00
12/11/2015,12:38:30 PM,0.572784,263.8123,0.034325,0.000466,1.931665,-3.948019,6.027335,264.7446,263.4057,263.5092,45510.00
12/11/2015,12:38:44 PM,0.572987,263.8137,0.034131,0.000468,1.932678,-3.94783,6.027259,264.7607,263.4062,263.511,45524.00
12/11/2015,12:38:58 PM,0.572939,263.8213,0.034405,0.000468,1.934475,-3.947931,6.027031,264.7777,263.4095,263.5112,45538.00
12/11/2015,12:39:12 PM,0.572969,263.8251,0.034214,0.000463,1.935805,-3.947842,6.027044,264.7939,263.4084,263.5103,45552.00
12/11/2015,12:39:26 PM,0.573172,263.8257,0.034023,0.000464,1.938058,-3.947804,6.026955,264.8072,263.4064,263.5096,45566.00
12/11/2015,12:39:40 PM,0.57293,263.8267,0.034141,0.000462,1.939489,-3.948108,6.026892,264.8219,263.4048,263.5076,45580.00
12/11/2015,12:39:54 PM,0.573307,263.8305,0.034537,0.000469,1.942021,-3.948007,6.027006,264.8349,263.3994,263.5056,45594.00
12/11/2015,12:40:08 PM,0.573167,263.8309,0.034157,0.000467,1.943262,-3.947943,6.027019,264.8444,263.3963,263.5007,45608.00
12/11/2015,12:40:22 PM,0.573595,263.8308,0.035019,0.000468,1.945857,-3.947792,6.02712,264.8101,263.394,263.4974,45622.00
12/11/2015,12:40:36 PM,0.573058,263.8292,0.034511,0.00047,1.947224,-3.947564,6.027044,264.1984,263.3924,263.494,45636.00
12/11/2015,12:40:50 PM,0.573122,263.8308,0.034686,0.000467,1.949111,-3.947614,6.026993,263.6031,263.3883,263.4917,45650.00
12/11/2015,12:41:04 PM,0.573263,263.8246,0.034054,0.000465,1.949896,-3.947526,6.027031,262.7835,263.3868,263.4897,45664.00
12/11/2015,12:41:18 PM,0.573297,263.8207,0.03366,0.000463,1.953124,-3.948045,6.026943,261.5446,263.383,263.4858,45678.00
12/11/2015,12:41:32 PM,0.573352,263.8135,0.03395,0.000465,1.955504,-3.947981,6.026829,260.2257,263.3799,263.4833,45692.00
12/11/2015,12:41:46 PM,0.573082,263.8141,0.033979,0.000466,1.957036,-3.948108,6.027031,258.9024,263.3789,263.4817,45706.00
12/11/2015,12:42:00 PM,0.573214,263.8115,0.033948,0.000464,1.95853,-3.94764,6.026854,257.6488,263.3822,263.4828,45720.00
12/11/2015,12:42:14 PM,0.57273,263.8082,0.034023,0.000465,1.9601,-3.947817,6.026854,256.4865,263.3822,263.4815,45734.00
12/11/2015,12:42:28 PM,0.573158,263.8123,0.034521,0.000465,1.962227,-3.947475,6.027259,255.4104,263.3872,263.4853,45748.00
12/11/2015,12:42:42 PM,0.5731,263.8043,0.034337,0.000465,1.964139,-3.947741,6.026892,254.4338,263.3903,263.4884,45762.00
12/11/2015,12:42:56 PM,0.573126,263.8074,0.03382,0.000464,1.965228,-3.947551,6.026816,253.5936,263.3932,263.4915,45776.00
12/11/2015,12:43:10 PM,0.573416,263.8075,0.034092,0.000465,1.967342,-3.947665,6.026715,253.4568,263.3985,263.4961,45790.00
12/11/2015,12:43:24 PM,0.573467,263.8131,0.033986,0.000467,1.968722,-3.948045,6.026753,253.9641,263.4051,263.5001,45804.00
12/11/2015,12:43:38 PM,0.57339,263.8121,0.034352,0.000461,1.969659,-3.94764,6.026791,254.7056,263.4086,263.5031,45818.00
12/11/2015,12:43:52 PM,0.572866,263.818,0.033894,0.000461,1.970634,-3.947412,6.026829,255.5259,263.4136,263.5071,45832.00
12/11/2015,12:44:06 PM,0.573217,263.819,0.03457,0.000469,1.972444,-3.947386,6.026664,256.3353,263.4187,263.5114,45846.00
12/11/2015,12:44:20 PM,0.573154,263.818,0.034189,0.000466,1.973621,-3.947437,6.026664,257.1101,263.4209,263.5157,45860.00
12/11/2015,12:44:34 PM,0.57332,263.8207,0.034217,0.000462,1.975141,-3.947462,6.026651,257.8408,263.4212,263.5168,45874.00
12/11/2015,12:44:48 PM,0.572806,263.8181,0.034069,0.000465,1.977293,-3.94726,6.026702,258.5165,263.4204,263.5186,45888.00
12/11/2015,12:45:02 PM,0.573364,263.8173,0.033957,0.000462,1.979255,-3.947893,6.026639,259.1232,263.4176,263.5169,45902.00
12/11/2015,12:45:16 PM,0.572932,263.8104,0.034388,0.000463,1.981243,-3.947905,6.026651,259.6621,263.4125,263.5136,45916.00
12/11/2015,12:45:30 PM,0.573335,263.8082,0.034389,0.000466,1.982838,-3.947513,6.026677,260.1366,263.4115,263.5146,45930.00
12/11/2015,12:45:44 PM,0.573078,263.7987,0.034164,0.000466,1.984662,-3.947678,6.026626,260.5574,263.4097,263.5107,45944.00
12/11/2015,12:45:58 PM,0.573074,263.7958,0.034548,0.000467,1.987396,-3.947614,6.026626,260.9317,263.4046,263.5072,45958.00
12/11/2015,12:46:12 PM,0.573007,263.7851,0.034178,0.000465,1.989105,-3.948121,6.026702,261.2751,263.4022,263.5043,45972.00
12/11/2015,12:46:26 PM,0.572987,263.7815,0.034436,0.000467,1.992499,-3.94745,6.026613,261.5774,263.4,263.5018,45986.00
12/11/2015,12:46:40 PM,0.573072,263.774,0.034357,0.000466,1.993144,-3.947538,6.026854,261.8534,263.3941,263.5003,46000.00
12/11/2015,12:46:54 PM,0.573051,263.7729,0.034354,0.000465,1.994385,-3.947564,6.026563,262.0988,263.3941,263.4958,46014.00
12/11/2015,12:47:08 PM,0.573168,263.7732,0.034532,0.000464,1.995651,-3.947703,6.026588,262.3199,263.3912,263.4954,46028.00
12/11/2015,12:47:22 PM,0.57325,263.7713,0.034576,0.000466,1.997601,-3.947462,6.026588,262.5201,263.3908,263.4948,46042.00
12/11/2015,12:47:36 PM,0.573414,263.7691,0.034704,0.000467,2.000146,-3.947323,6.026525,262.6971,263.3897,263.4928,46056.00
12/11/2015,12:47:50 PM,0.573293,263.7746,0.034342,0.000464,2.001146,-3.947488,6.026626,262.8623,263.3925,263.4995,46070.00
12/11/2015,12:48:04 PM,0.573056,263.7716,0.033888,0.000464,2.004412,-3.947652,6.026525,263.0086,263.3934,263.5006,46084.00
12/11/2015,12:48:18 PM,0.572955,263.7804,0.033675,0.000461,2.00583,-3.947538,6.026563,263.1406,263.3937,263.5025,46098.00
12/11/2015,12:48:32 PM,0.572966,263.7789,0.033822,0.000461,2.008274,-3.947437,6.026499,263.2652,263.3986,263.506,46112.00
12/11/2015,12:48:46 PM,0.573189,263.7855,0.033813,0.00046,2.010325,-3.947627,6.026525,263.3782,263.4004,263.5102,46126.00
12/11/2015,12:49:00 PM,0.573335,263.7894,0.034058,0.000463,2.012338,-3.94769,6.026487,263.4845,263.4013,263.5119,46140.00
12/11/2015,12:49:14 PM,0.573385,263.7872,0.033795,0.000458,2.017541,-3.947804,6.026474,263.5811,263.4076,263.5151,46154.00
12/11/2015,12:49:28 PM,0.573215,263.7928,0.033017,0.000461,2.019136,-3.947792,6.026588,263.6698,263.4087,263.5174,46168.00
12/11/2015,12:49:42 PM,0.572979,263.7916,0.033891,0.000462,2.021922,-3.947538,6.026449,263.7539,263.4087,263.5192,46182.00
12/11/2015,12:49:56 PM,0.572935,263.7854,0.033475,0.00046,2.023985,-3.947716,6.026601,263.8287,263.4097,263.5174,46196.00
12/11/2015,12:50:10 PM,0.572982,263.7906,0.033344,0.000456,2.025593,-3.947741,6.026588,263.9006,263.4075,263.5159,46210.00
12/11/2015,12:50:24 PM,0.573167,263.7917,0.033657,0.000462,2.028252,-3.947602,6.026499,263.9627,263.4029,263.5129,46224.00
12/11/2015,12:50:38 PM,0.573158,263.7879,0.03371,0.000459,2.029227,-3.9475,6.02655,264.0224,263.4019,263.5111,46238.00
12/11/2015,12:50:52 PM,0.572968,263.7916,0.033289,0.000457,2.030354,-3.94764,6.026601,264.0776,263.4009,263.5072,46252.00
12/11/2015,12:51:06 PM,0.573036,263.7892,0.033735,0.000461,2.032341,-3.947285,6.026411,264.1301,263.3965,263.507,46266.00
12/11/2015,12:51:20 PM,0.572968,263.7889,0.033601,0.000458,2.034126,-3.947526,6.026677,264.177,263.3967,263.5027,46280.00
12/11/2015,12:51:34 PM,0.572808,263.7867,0.033719,0.000461,2.035519,-3.947247,6.02674,264.2218,263.3922,263.5016,46294.00
12/11/2015,12:51:48 PM,0.573081,263.7925,0.033986,0.000463,2.037038,-3.947564,6.026487,264.263,263.3914,263.4989,46308.00
12/11/2015,12:52:02 PM,0.573282,263.7896,0.033963,0.000457,2.039469,-3.947196,6.026664,264.3015,263.3911,263.4952,46322.00
12/11/2015,12:52:16 PM,0.573239,263.7889,0.03381,0.000459,2.041647,-3.947323,6.02631,264.3394,263.3911,263.4956,46336.00
12/11/2015,12:52:30 PM,0.573181,263.7869,0.033562,0.000461,2.042799,-3.94745,6.026385,264.3725,263.3897,263.4937,46350.00
12/11/2015,12:52:44 PM,0.572859,263.7859,0.033499,0.000457,2.044204,-3.9475,6.026474,264.4064,263.3901,263.4963,46364.00
12/11/2015,12:52:58 PM,0.57321,263.783,0.034064,0.00046,2.046686,-3.947513,6.026335,264.4368,263.3946,263.4971,46378.00
12/11/2015,12:53:12 PM,0.572765,263.7913,0.034151,0.000463,2.049673,-3.947386,6.026297,264.4724,263.3958,263.4976,46392.00
12/11/2015,12:53:26 PM,0.573138,263.7895,0.033987,0.000461,2.051142,-3.947272,6.02631,264.5006,263.398,263.4995,46406.00
12/11/2015,12:53:40 PM,0.572927,263.7884,0.033615,0.000461,2.052775,-3.947234,6.026474,264.5321,263.4028,263.5011,46420.00
12/11/2015,12:53:54 PM,0.573231,263.7953,0.033593,0.000457,2.054877,-3.947386,6.026259,264.5627,263.4012,263.5071,46434.00
12/11/2015,12:54:08 PM,0.572898,263.7963,0.033912,0.000459,2.05689,-3.947361,6.02636,264.5927,263.4062,263.5083,46448.00
12/11/2015,12:54:22 PM,0.573051,263.8001,0.033631,0.000456,2.058789,-3.947386,6.026284,264.6203,263.4089,263.5097,46462.00
12/11/2015,12:54:36 PM,0.572874,263.8051,0.033232,0.000454,2.059701,-3.947374,6.026892,264.6483,263.4077,263.5117,46476.00
12/11/2015,12:54:50 PM,0.573091,263.8107,0.032936,0.000458,2.060701,-3.947247,6.026196,264.6705,263.4102,263.5094,46490.00
12/11/2015,12:55:04 PM,0.573173,263.8163,0.032868,0.000454,2.061701,-3.947437,6.026196,264.6958,263.409,263.5124,46504.00
12/11/2015,12:55:18 PM,0.572936,263.8173,0.03269,0.000456,2.0626,-3.947348,6.026347,264.7163,263.4103,263.5113,46518.00
12/11/2015,12:55:32 PM,0.573117,263.8267,0.032898,0.000455,2.064841,-3.947184,6.026246,264.7398,263.408,263.5096,46532.00
12/11/2015,12:55:46 PM,0.573381,263.8226,0.032318,0.000454,2.06693,-3.947564,6.026208,264.7048,263.408,263.509,46546.00
12/11/2015,12:56:00 PM,0.572958,263.8217,0.032762,0.000453,2.06869,-3.947475,6.026322,264.0601,263.4051,263.507,46560.00
12/11/2015,12:56:14 PM,0.573046,263.8161,0.031763,0.000444,2.070386,-3.947158,6.026234,263.4656,263.4015,263.5035,46574.00
12/11/2015,12:56:28 PM,0.572759,263.8154,0.031917,0.000448,2.072513,-3.947412,6.026145,262.5893,263.4017,263.4974,46588.00
12/11/2015,12:56:42 PM,0.573017,263.8089,0.032272,0.000449,2.074513,-3.946943,6.026183,261.3373,263.3984,263.4966,46602.00
12/11/2015,12:56:56 PM,0.573248,263.8086,0.032735,0.000454,2.076615,-3.947108,6.026145,259.9417,263.3962,263.4943,46616.00
12/11/2015,12:57:10 PM,0.572911,263.8019,0.033208,0.000457,2.078527,-3.947272,6.026044,258.6074,263.3972,263.4941,46630.00
12/11/2015,12:57:24 PM,0.573108,263.7985,0.032415,0.000451,2.079502,-3.946943,6.026056,257.3039,263.3969,263.497,46644.00
12/11/2015,12:57:38 PM,0.57339,263.7942,0.033064,0.000452,2.08178,-3.94726,6.026056,256.1018,263.3962,263.4964,46658.00
12/11/2015,12:57:52 PM,0.573397,263.7926,0.033168,0.000451,2.084123,-3.947412,6.026082,255.0233,263.3993,263.4989,46672.00
12/11/2015,12:58:06 PM,0.572865,263.7921,0.033156,0.000453,2.086579,-3.947209,6.026044,254.0128,263.4007,263.4999,46686.00
12/11/2015,12:58:20 PM,0.573016,263.7923,0.033365,0.000451,2.089073,-3.947374,6.026221,253.1594,263.4028,263.5,46700.00
12/11/2015,12:58:34 PM,0.572885,263.7894,0.03264,0.000454,2.090364,-3.947348,6.026246,253.0621,263.4074,263.505,46714.00
12/11/2015,12:58:48 PM,0.572852,263.7904,0.032998,0.000456,2.092149,-3.947121,6.02617,253.5951,263.4087,263.5045,46728.00
12/11/2015,12:59:02 PM,0.573098,263.7942,0.03361,0.000459,2.094492,-3.947361,6.026069,254.378,263.4135,263.5088,46742.00
12/11/2015,12:59:16 PM,0.573226,263.7936,0.033608,0.000458,2.09615,-3.947412,6.026056,255.2169,263.4158,263.5121,46756.00
12/11/2015,12:59:30 PM,0.572953,263.7973,0.033696,0.000457,2.097366,-3.94726,6.026145,256.0672,263.4166,263.5116,46770.00
12/11/2015,12:59:44 PM,0.573148,263.7987,0.03353,0.000457,2.098809,-3.947424,6.026056,256.8695,263.4181,263.5114,46784.00
12/11/2015,12:59:58 PM,0.572937,263.7991,0.033161,0.000451,2.100379,-3.947184,6.026069,257.6246,263.4182,263.5131,46798.00
12/11/2015,1:00:12 PM,0.57326,263.8022,0.033024,0.000455,2.104152,-3.947222,6.026259,258.3254,263.4159,263.5132,46812.00
12/11/2015,1:00:26 PM,0.573116,263.7998,0.032021,0.000447,2.104734,-3.947361,6.026044,258.9373,263.4161,263.5139,46826.00
12/11/2015,1:00:40 PM,0.57322,263.8006,0.032629,0.000454,2.106988,-3.94731,6.026031,259.4777,263.4131,263.5112,46840.00
12/11/2015,1:00:54 PM,0.573208,263.7997,0.033131,0.000455,2.108937,-3.947095,6.025968,259.9617,263.4123,263.5128,46854.00
12/11/2015,1:01:08 PM,0.573254,263.8005,0.03293,0.000454,2.111533,-3.947209,6.02593,260.3944,263.4083,263.5091,46868.00
12/11/2015,1:01:22 PM,0.572913,263.8017,0.03299,0.000454,2.11404,-3.946931,6.026031,260.7837,263.408,263.5083,46882.00
12/11/2015,1:01:36 PM,0.572816,263.7988,0.032646,0.000451,2.115369,-3.947133,6.026132,261.134,263.4044,263.5085,46896.00
12/11/2015,1:01:50 PM,0.572896,263.7927,0.032702,0.000451,2.117205,-3.947083,6.025968,261.4482,263.403,263.5064,46910.00
12/11/2015,1:02:04 PM,0.573215,263.7934,0.03277,0.000454,2.118509,-3.947602,6.025867,261.7307,263.4019,263.505,46924.00
12/11/2015,1:02:18 PM,0.573181,263.7854,0.032724,0.000453,2.119661,-3.94707,6.026044,261.9839,263.4015,263.5057,46938.00
12/11/2015,1:02:32 PM,0.573094,263.7811,0.033021,0.000455,2.121243,-3.947158,6.025879,262.2103,263.4,263.5034,46952.00
12/11/2015,1:02:46 PM,0.573159,263.7824,0.032637,0.000454,2.122206,-3.947336,6.025904,262.4167,263.4032,263.5055,46966.00
12/11/2015,1:03:00 PM,0.573186,263.7764,0.03272,0.000454,2.124269,-3.946956,6.02593,262.6005,263.4033,263.5055,46980.00
12/11/2015,1:03:14 PM,0.573195,263.7748,0.032616,0.000456,2.126269,-3.947007,6.025955,262.7676,263.4029,263.5083,46994.00
12/11/2015,1:03:28 PM,0.573021,263.7709,0.032432,0.000453,2.12751,-3.947171,6.025942,262.9169,263.4029,263.5096,47008.00
12/11/2015,1:03:42 PM,0.573049,263.7725,0.032577,0.000451,2.128599,-3.946905,6.02598,263.0545,263.4049,263.5109,47022.00
12/11/2015,1:03:56 PM,0.573409,263.7676,0.032558,0.000452,2.129523,-3.947412,6.026044,263.1807,263.4045,263.513,47036.00
12/11/2015,1:04:10 PM,0.573011,263.765,0.033059,0.000458,2.131296,-3.947412,6.025867,263.2953,263.4061,263.5154,47050.00
12/11/2015,1:04:24 PM,0.57296,263.7671,0.033135,0.000452,2.132461,-3.947348,6.025841,263.4011,263.4076,263.5153,47064.00
12/11/2015,1:04:38 PM,0.573113,263.7709,0.033004,0.000451,2.13498,-3.947146,6.025867,263.4995,263.4059,263.5156,47078.00
12/11/2015,1:04:52 PM,0.572708,263.7662,0.032424,0.000451,2.137474,-3.947424,6.025955,263.5906,263.4046,263.5134,47092.00
12/11/2015,1:05:06 PM,0.573257,263.7719,0.03237,0.000451,2.13936,-3.947424,6.026018,263.6761,263.4059,263.5143,47106.00
12/11/2015,1:05:20 PM,0.573231,263.7695,0.031786,0.000448,2.141639,-3.947019,6.026234,263.7583,263.4029,263.5116,47120.00
12/11/2015,1:05:34 PM,0.573134,263.7716,0.031851,0.000452,2.143627,-3.947108,6.025867,263.8294,263.403,263.5123,47134.00
12/11/2015,1:05:48 PM,0.573006,263.7713,0.032202,0.000449,2.145298,-3.947222,6.025854,263.9014,263.4016,263.5083,47148.00
12/11/2015,1:06:02 PM,0.572818,263.7778,0.032243,0.00045,2.147045,-3.947158,6.02574,263.9643,263.4038,263.5077,47162.00
12/11/2015,1:06:17 PM,0.573212,263.7814,0.032279,0.00045,2.148539,-3.947083,6.025867,264.0247,263.4013,263.5043,47177.00
12/11/2015,1:06:31 PM,0.572977,263.7834,0.032657,0.000453,2.149489,-3.946918,6.025917,264.0815,263.4013,263.5011,47191.00
12/11/2015,1:06:45 PM,0.572854,263.7841,0.033107,0.000451,2.151135,-3.94707,6.025854,264.1306,263.3999,263.5004,47205.00
12/11/2015,1:06:59 PM,0.572988,263.7907,0.032589,0.000451,2.152869,-3.946677,6.025829,264.1763,263.3989,263.4976,47219.00
12/11/2015,1:07:13 PM,0.573158,263.7858,0.0329,0.000452,2.15468,-3.947007,6.025765,264.219,263.397,263.4949,47233.00
12/11/2015,1:07:27 PM,0.573064,263.7849,0.032699,0.000451,2.156287,-3.947209,6.025829,264.2554,263.3947,263.4922,47247.00
12/11/2015,1:07:41 PM,0.573486,263.7886,0.032665,0.000455,2.159073,-3.947057,6.025892,264.2955,263.3957,263.4918,47261.00
12/11/2015,1:07:55 PM,0.573416,263.7826,0.033041,0.000454,2.16139,-3.947121,6.025841,264.3282,263.3947,263.4913,47275.00
12/11/2015,1:08:09 PM,0.573117,263.7838,0.032855,0.000454,2.166429,-3.947095,6.025778,264.3632,263.3956,263.4901,47289.00
12/11/2015,1:08:23 PM,0.57324,263.7808,0.033151,0.000457,2.168999,-3.947196,6.025715,264.3964,263.3968,263.4948,47303.00
12/11/2015,1:08:37 PM,0.573331,263.7792,0.033055,0.000459,2.170695,-3.946893,6.025715,264.4257,263.3961,263.494,47317.00
12/11/2015,1:08:51 PM,0.57333,263.7763,0.032925,0.000454,2.172392,-3.947234,6.025803,264.4565,263.3986,263.4965,47331.00
12/11/2015,1:09:05 PM,0.573048,263.7773,0.03268,0.000453,2.175228,-3.947007,6.025778,264.4857,263.3987,263.4989,47345.00
12/11/2015,1:09:19 PM,0.573418,263.7795,0.032121,0.00045,2.177253,-3.946791,6.025689,264.5148,263.4034,263.5036,47359.00
