1/30/2020,12:54:04 PM,PIL294,,,,,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time (s),,,
1/30/2020,2:03:02 PM,0.881935,243.5236,0.064552,0.000821,1.607662,-5.114015,6.028008,240.6389,242.1905,242.339,50582,,,
1/30/2020,2:03:08 PM,0.881859,243.526,0.064683,0.000822,1.608482,-5.114306,6.027941,240.6482,242.1872,242.3373,50588,,,
1/30/2020,2:03:14 PM,0.881804,243.5246,0.064556,0.000822,1.609845,-5.112851,6.028008,240.6309,242.1891,242.3382,50594,,,
1/30/2020,2:03:20 PM,0.881819,243.5257,0.064642,0.00082,1.610732,-5.111911,6.005316,240.6399,242.188,242.3378,50600,,,
1/30/2020,2:03:26 PM,0.881937,243.5249,0.064529,0.000822,1.611737,-5.114478,6.028087,240.6292,242.1845,242.3321,50606,,,
1/30/2020,2:03:32 PM,0.882018,243.5232,0.064533,0.000821,1.612875,-5.113499,6.027941,240.6174,242.1861,242.337,50612,,,
1/30/2020,2:03:38 PM,0.88192,243.5263,0.064553,0.00082,1.614039,-5.113671,6.027875,240.6043,242.185,242.3348,50618,,,
1/30/2020,2:03:44 PM,0.881695,243.5217,0.064549,0.000821,1.615045,-5.113909,6.027915,240.601,242.1833,242.338,50624,,,
1/30/2020,2:03:50 PM,0.881653,243.5214,0.064559,0.000821,1.616011,-5.114121,6.027981,240.5909,242.1841,242.3345,50630,,,
1/30/2020,2:03:56 PM,0.881931,243.5189,0.064522,0.00082,1.61695,-5.114399,6.027954,240.581,242.1816,242.3356,50636,,,
1/30/2020,2:04:02 PM,0.881984,243.5162,0.064595,0.000821,1.61785,-5.114544,6.027954,240.5725,242.1858,242.3323,50642,,,
1/30/2020,2:04:08 PM,0.881891,243.5141,0.064561,0.000821,1.618895,-5.113195,5.596215,240.5635,242.1822,242.3335,50648,,,
1/30/2020,2:04:14 PM,0.881816,243.5155,0.064556,0.000821,1.619954,-5.113803,5.631596,240.5517,242.1819,242.3332,50654,,,
1/30/2020,2:04:20 PM,0.881909,243.5138,0.064578,0.00082,1.620933,-5.112083,6.027941,240.5613,242.1803,242.3324,50660,,,
1/30/2020,2:04:26 PM,0.881916,243.5141,0.064485,0.00082,1.621621,-5.11375,6.028008,240.571,242.1786,242.3316,50666,,,
1/30/2020,2:04:32 PM,0.882017,243.5148,0.064588,0.000821,1.622335,-5.113777,5.493831,240.5742,242.1803,242.3303,50672,,,
1/30/2020,2:04:38 PM,0.881882,243.5155,0.064583,0.00082,1.623539,-5.113922,6.027809,240.5717,242.1789,242.3298,50678,,,
1/30/2020,2:04:44 PM,0.881683,243.5197,0.064598,0.00082,1.624281,-5.114438,5.588991,240.5736,242.1789,242.3259,50684,,,
1/30/2020,2:04:50 PM,0.882089,243.5162,0.06467,0.00082,1.624955,-5.11375,6.027941,240.5705,242.1798,242.3254,50690,,,
1/30/2020,2:04:56 PM,0.881933,243.5207,0.064486,0.00082,1.625974,-5.114703,6.027968,240.5697,242.1762,242.3229,50696,,,
1/30/2020,2:05:02 PM,0.882191,243.5165,0.064551,0.000819,1.626728,-5.11465,6.027941,240.5675,242.1785,242.3215,50702,,,
1/30/2020,2:05:08 PM,0.88187,243.52,0.06455,0.000821,1.627509,-5.113036,6.027915,240.5651,242.174,242.324,50708,,,
1/30/2020,2:05:14 PM,0.881792,243.5227,0.064517,0.000819,1.628409,-5.114769,6.027968,240.5648,242.1762,242.3221,50714,,,
1/30/2020,2:05:20 PM,0.882034,243.5207,0.064563,0.000819,1.629507,-5.114399,6.027836,240.5602,242.1723,242.3226,50720,,,
1/30/2020,2:05:26 PM,0.88213,243.521,0.064576,0.00082,1.630499,-5.114266,6.027981,240.561,242.1728,242.3218,50726,,,
1/30/2020,2:05:32 PM,0.881987,243.5214,0.064524,0.00082,1.631293,-5.113936,6.027809,240.5577,242.1745,242.3209,50732,,,
1/30/2020,2:05:38 PM,0.88176,243.5155,0.064568,0.00082,1.632113,-5.114637,6.027849,240.5589,242.1711,242.3195,50738,,,
1/30/2020,2:05:44 PM,0.881829,243.5204,0.064517,0.000821,1.633172,-5.112533,6.026393,240.5564,242.1705,242.3225,50744,,,
1/30/2020,2:05:50 PM,0.882048,243.5152,0.064537,0.000821,1.634363,-5.112308,6.019976,240.5548,242.1706,242.3179,50750,,,
1/30/2020,2:05:56 PM,0.882105,243.5177,0.064599,0.000821,1.635421,-5.113817,5.651416,240.5342,242.1703,242.3209,50756,,,
1/30/2020,2:06:02 PM,0.881757,243.5146,0.064521,0.000821,1.636467,-5.113009,6.027836,240.538,242.1709,242.3196,50762,,,
1/30/2020,2:06:08 PM,0.88188,243.5185,0.064581,0.000821,1.637393,-5.114094,6.027888,240.5196,242.1703,242.3185,50768,,,
1/30/2020,2:06:14 PM,0.882095,243.5188,0.064548,0.000821,1.638134,-5.114055,5.765127,240.5061,242.1695,242.3179,50774,,,
1/30/2020,2:06:20 PM,0.882091,243.5157,0.064555,0.00082,1.638848,-5.114703,6.027796,240.4902,242.1692,242.3179,50780,,,
1/30/2020,2:06:26 PM,0.881801,243.5132,0.064571,0.000821,1.639668,-5.114531,6.027756,240.4731,242.169,242.3179,50786,,,
1/30/2020,2:06:32 PM,0.881882,243.5104,0.064572,0.00082,1.640462,-5.113975,6.027782,240.4574,242.1706,242.3191,50792,,,
1/30/2020,2:06:38 PM,0.881942,243.5062,0.064489,0.00082,1.64168,-5.111395,6.027994,240.4387,242.1728,242.3146,50798,,,
1/30/2020,2:06:44 PM,0.882092,243.5023,0.064473,0.00082,1.642447,-5.11342,6.027915,240.4178,242.1706,242.3185,50804,,,
1/30/2020,2:06:50 PM,0.882042,243.4998,0.064453,0.00082,1.643307,-5.113234,6.027836,240.3915,242.1728,242.3168,50810,,,
1/30/2020,2:06:56 PM,0.881962,243.4945,0.064466,0.00082,1.644022,-5.112573,6.027782,240.3665,242.1709,242.3198,50816,,,
1/30/2020,2:07:02 PM,0.881847,243.4896,0.064448,0.00082,1.644763,-5.11379,6.027822,240.3578,242.1692,242.3154,50822,,,
1/30/2020,2:07:08 PM,0.881904,243.4843,0.06451,0.00082,1.64549,-5.114161,6.027743,240.343,242.1686,242.3165,50828,,,
1/30/2020,2:07:14 PM,0.881895,243.4811,0.064413,0.00082,1.646165,-5.113261,6.027822,240.3243,242.1701,242.3137,50834,,,
1/30/2020,2:07:20 PM,0.882162,243.4791,0.064416,0.00082,1.647012,-5.114333,6.027981,240.3019,242.1687,242.3123,50840,,,
1/30/2020,2:07:26 PM,0.882077,243.4777,0.064433,0.000821,1.647515,-5.114028,6.027756,240.2797,242.1707,242.3112,50846,,,
1/30/2020,2:07:32 PM,0.881993,243.4728,0.064365,0.00082,1.64807,-5.113301,5.789062,240.2589,242.1665,242.3115,50852,,,
1/30/2020,2:07:38 PM,0.881814,243.4711,0.064353,0.00082,1.648322,-5.113896,6.027756,240.2397,242.1646,242.3098,50858,,,
1/30/2020,2:07:44 PM,0.882112,243.4697,0.0643,0.000821,1.648904,-5.113499,6.027769,240.2205,242.1616,242.3107,50864,,,
1/30/2020,2:07:50 PM,0.882204,243.4701,0.06428,0.00082,1.649486,-5.113896,6.027902,240.203,242.1635,242.311,50870,,,
1/30/2020,2:07:56 PM,0.88231,243.4683,0.064305,0.000821,1.650002,-5.114333,5.843443,240.1829,242.1608,242.3104,50876,,,
1/30/2020,2:08:02 PM,0.881931,243.4663,0.064285,0.00082,1.650703,-5.113155,5.698838,240.1678,242.1613,242.3071,50882,,,
1/30/2020,2:08:08 PM,0.882092,243.4673,0.064233,0.00082,1.651405,-5.113486,6.027756,240.1511,242.1585,242.3071,50888,,,
1/30/2020,2:08:14 PM,0.882038,243.462,0.064219,0.00082,1.652278,-5.111541,6.027849,240.137,242.1597,242.3066,50894,,,
1/30/2020,2:08:20 PM,0.882272,243.4652,0.064185,0.000821,1.653601,-5.113221,6.02773,240.1211,242.1553,242.3033,50900,,,
1/30/2020,2:08:26 PM,0.882059,243.4595,0.064214,0.00082,1.655136,-5.113883,6.027981,240.1057,242.1588,242.3055,50906,,,
1/30/2020,2:08:32 PM,0.881945,243.456,0.06419,0.00082,1.656816,-5.113922,6.027782,240.0941,242.1559,242.3019,50912,,,
1/30/2020,2:08:38 PM,0.881961,243.4521,0.064188,0.00082,1.65802,-5.113076,6.027743,240.0787,242.152,242.3027,50918,,,
1/30/2020,2:08:44 PM,0.882014,243.45,0.064147,0.00082,1.658735,-5.112136,6.02769,240.0726,242.1529,242.301,50924,,,
1/30/2020,2:08:50 PM,0.882071,243.4479,0.064206,0.00082,1.659383,-5.11334,6.027743,240.0594,242.1515,242.2986,50930,,,
1/30/2020,2:08:56 PM,0.882002,243.444,0.064179,0.00082,1.659661,-5.113645,6.028008,240.0528,242.1515,242.3016,50936,,,
1/30/2020,2:09:02 PM,0.882212,243.4422,0.064198,0.000821,1.660177,-5.113195,6.027756,240.0423,242.1479,242.2981,50942,,,
1/30/2020,2:09:08 PM,0.882125,243.4408,0.064175,0.00082,1.661249,-5.113142,6.02761,240.0374,242.1484,242.2995,50948,,,
1/30/2020,2:09:14 PM,0.881891,243.4365,0.064212,0.00082,1.66191,-5.113525,6.027663,240.0346,242.1474,242.3004,50954,,,
1/30/2020,2:09:20 PM,0.882046,243.4351,0.064129,0.00082,1.662598,-5.113975,6.02769,240.0276,242.1479,242.2987,50960,,,
1/30/2020,2:09:26 PM,0.882142,243.4323,0.064154,0.000819,1.663353,-5.113962,6.027637,240.0251,242.1495,242.3009,50966,,,
1/30/2020,2:09:32 PM,0.882068,243.433,0.064167,0.00082,1.664279,-5.114253,6.027822,240.0271,242.149,242.3009,50972,,,
1/30/2020,2:09:38 PM,0.882075,243.4327,0.064102,0.00082,1.665165,-5.112308,6.02773,240.0233,242.1504,242.2999,50978,,,
1/30/2020,2:09:44 PM,0.882021,243.4305,0.064132,0.00082,1.666211,-5.112811,6.027663,240.0296,242.1492,242.3012,50984,,,
1/30/2020,2:09:50 PM,0.881946,243.4256,0.064118,0.00082,1.667613,-5.114081,6.027624,240.025,242.1531,242.3001,50990,,,
1/30/2020,2:09:56 PM,0.881968,243.4252,0.064153,0.000819,1.668407,-5.111872,6.027703,240.0308,242.1544,242.3004,50996,,,
1/30/2020,2:10:02 PM,0.882142,243.4227,0.064085,0.000819,1.669108,-5.113353,6.027809,240.026,242.1525,242.3,51002,,,
1/30/2020,2:10:08 PM,0.882321,243.4189,0.064043,0.000819,1.670087,-5.113274,6.027769,240.028,242.1509,242.2964,51008,,,
1/30/2020,2:10:14 PM,0.882165,243.4185,0.064084,0.000819,1.671013,-5.113499,6.027571,240.0317,242.152,242.2995,51014,,,
1/30/2020,2:10:20 PM,0.88211,243.4125,0.064125,0.000819,1.671874,-5.113949,6.02769,240.0296,242.1514,242.2953,51020,,,
1/30/2020,2:10:26 PM,0.882032,243.4111,0.064009,0.000819,1.672588,-5.113142,6.027703,240.0367,242.1495,242.2939,51026,,,
1/30/2020,2:10:32 PM,0.882236,243.4065,0.064107,0.000819,1.673448,-5.113949,6.027849,240.0367,242.1519,242.2926,51032,,,
1/30/2020,2:10:38 PM,0.882224,243.4079,0.064127,0.000818,1.674229,-5.112864,6.027677,240.0366,242.152,242.2898,51038,,,
1/30/2020,2:10:44 PM,0.882173,243.4065,0.064052,0.000818,1.675168,-5.113115,6.027584,240.0391,242.15,242.2879,51044,,,
1/30/2020,2:10:50 PM,0.882009,243.4037,0.064049,0.000818,1.67579,-5.114597,6.027677,240.0397,242.1482,242.2871,51050,,,
1/30/2020,2:10:56 PM,0.882038,243.403,0.063965,0.000818,1.6762,-5.111726,6.027822,240.0468,242.1468,242.2835,51056,,,
1/30/2020,2:11:02 PM,0.882117,243.4031,0.064062,0.000817,1.676743,-5.113129,6.027888,240.0507,242.1455,242.2835,51062,,,
1/30/2020,2:11:08 PM,0.882223,243.3996,0.063995,0.000818,1.677484,-5.114465,6.02765,240.0556,242.1453,242.2799,51068,,,
1/30/2020,2:11:14 PM,0.882002,243.4038,0.064006,0.000817,1.678238,-5.11293,6.027663,240.0625,242.1461,242.2808,51074,,,
1/30/2020,2:11:20 PM,0.88208,243.4003,0.064029,0.000818,1.679111,-5.113301,6.02773,240.0661,242.1453,242.2758,51080,,,
1/30/2020,2:11:26 PM,0.882068,243.4017,0.06403,0.000818,1.680024,-5.113803,6.027796,240.0713,242.1399,242.2766,51086,,,
1/30/2020,2:11:32 PM,0.882277,243.4,0.064012,0.000818,1.680964,-5.11424,5.849119,240.0785,242.1385,242.277,51092,,,
1/30/2020,2:11:38 PM,0.882113,243.3972,0.063988,0.000817,1.682101,-5.114306,6.027796,240.0839,242.14,242.2742,51098,,,
1/30/2020,2:11:44 PM,0.882122,243.399,0.064,0.000817,1.683226,-5.114068,6.027637,240.0911,242.1366,242.2734,51104,,,
1/30/2020,2:11:50 PM,0.882199,243.3968,0.064092,0.000817,1.684205,-5.112957,6.027505,240.095,242.135,242.2743,51110,,,
1/30/2020,2:11:56 PM,0.882319,243.3947,0.063954,0.000817,1.68525,-5.112665,6.027597,240.1032,242.1341,242.271,51116,,,
1/30/2020,2:12:02 PM,0.882071,243.3954,0.063937,0.000817,1.686177,-5.113353,6.027677,240.1068,242.1353,242.2732,51122,,,
1/30/2020,2:12:08 PM,0.882185,243.3929,0.063966,0.000817,1.687156,-5.113869,6.027756,240.1112,242.1311,242.273,51128,,,
1/30/2020,2:12:14 PM,0.882296,243.3925,0.06396,0.000817,1.687751,-5.113922,6.027677,240.1173,242.1331,242.2733,51134,,,
1/30/2020,2:12:20 PM,0.882126,243.3897,0.063928,0.000817,1.688664,-5.112348,6.027571,240.1261,242.128,242.2724,51140,,,
1/30/2020,2:12:26 PM,0.882009,243.3924,0.064009,0.000817,1.689683,-5.114266,5.883997,240.1291,242.1281,242.2713,51146,,,
1/30/2020,2:12:32 PM,0.882009,243.3865,0.063959,0.000818,1.690371,-5.114293,4.790915,240.1357,242.125,242.2727,51152,,,
1/30/2020,2:12:38 PM,0.882101,243.3848,0.063902,0.000817,1.691191,-5.113102,6.027703,240.1441,242.1267,242.2702,51158,,,
1/30/2020,2:12:44 PM,0.882372,243.3865,0.063988,0.000816,1.691893,-5.113367,6.027836,240.1493,242.125,242.2682,51164,,,
1/30/2020,2:12:50 PM,0.882174,243.3851,0.063937,0.000817,1.692885,-5.114161,6.027637,240.1551,242.1231,242.2682,51170,,,
1/30/2020,2:12:56 PM,0.882103,243.3837,0.063953,0.000817,1.693771,-5.113896,6.027544,240.1627,242.1225,242.266,51176,,,
1/30/2020,2:13:02 PM,0.882248,243.3858,0.063954,0.000817,1.694605,-5.112877,6.027663,240.1706,242.1222,242.264,51182,,,
1/30/2020,2:13:08 PM,0.882153,243.3834,0.063896,0.000817,1.695611,-5.112255,6.02765,240.1772,242.1192,242.2657,51188,,,
1/30/2020,2:13:14 PM,0.882126,243.3876,0.063951,0.000817,1.696788,-5.113896,6.027849,240.1831,242.1206,242.2633,51194,,,
1/30/2020,2:13:20 PM,0.88235,243.3873,0.063925,0.000818,1.697979,-5.11428,6.02765,240.1955,242.1173,242.2621,51200,,,
1/30/2020,2:13:26 PM,0.882169,243.389,0.063921,0.000818,1.698786,-5.114147,6.027531,240.1969,242.1181,242.2597,51206,,,
1/30/2020,2:13:32 PM,0.882042,243.3856,0.063883,0.000818,1.699368,-5.112692,6.027597,240.2082,242.1137,242.2591,51212,,,
1/30/2020,2:13:38 PM,0.8821,243.388,0.063899,0.000818,1.700069,-5.113883,6.02765,240.2159,242.1142,242.2569,51218,,,
1/30/2020,2:13:44 PM,0.882273,243.3863,0.063848,0.000818,1.70089,-5.114081,6.02765,240.2248,242.1104,242.2577,51224,,,
1/30/2020,2:13:50 PM,0.882327,243.388,0.063904,0.000817,1.701604,-5.114227,6.027584,240.233,242.1109,242.2553,51230,,,
1/30/2020,2:13:56 PM,0.88222,243.3874,0.063933,0.000818,1.702372,-5.113803,6.027505,240.2399,242.1057,242.2528,51236,,,
1/30/2020,2:14:02 PM,0.882144,243.3846,0.0639,0.000818,1.703086,-5.113234,6.027571,240.2501,242.1035,242.2509,51242,,,
1/30/2020,2:14:08 PM,0.882177,243.3811,0.063862,0.000819,1.703841,-5.11342,6.027571,240.2556,242.0991,242.2472,51248,,,
1/30/2020,2:14:14 PM,0.882289,243.3857,0.06391,0.000819,1.704846,-5.112507,6.027624,240.2624,242.1005,242.2461,51254,,,
1/30/2020,2:14:20 PM,0.88222,243.3828,0.063926,0.000819,1.705984,-5.113499,6.027796,240.2685,242.0988,242.2444,51260,,,
1/30/2020,2:14:26 PM,0.88228,243.3874,0.063879,0.000819,1.707122,-5.112665,6.027531,240.2731,242.0999,242.2436,51266,,,
1/30/2020,2:14:32 PM,0.882235,243.3839,0.063909,0.000819,1.708127,-5.112679,5.966773,240.2818,242.0977,242.2389,51272,,,
1/30/2020,2:14:38 PM,0.882199,243.3853,0.063881,0.00082,1.70867,-5.113525,6.027531,240.2848,242.0972,242.2375,51278,,,
1/30/2020,2:14:44 PM,0.88214,243.3843,0.063924,0.000819,1.709384,-5.113512,6.027597,240.2941,242.0969,242.2394,51284,,,
1/30/2020,2:14:50 PM,0.882468,243.3836,0.063911,0.00082,1.709993,-5.112917,6.027862,240.2974,242.0944,242.2361,51290,,,
1/30/2020,2:14:56 PM,0.882374,243.3836,0.063878,0.00082,1.710641,-5.1142,6.02761,240.3062,242.095,242.2386,51296,,,
1/30/2020,2:15:02 PM,0.882289,243.3847,0.063874,0.00082,1.711448,-5.112798,6.027491,240.3122,242.0936,242.2383,51302,,,
1/30/2020,2:15:08 PM,0.882255,243.3815,0.063881,0.00082,1.71207,-5.113459,6.027597,240.3218,242.093,242.2391,51308,,,
1/30/2020,2:15:14 PM,0.882219,243.3871,0.063923,0.000821,1.712811,-5.112573,6.027677,240.3278,242.0916,242.24,51314,,,
1/30/2020,2:15:20 PM,0.882428,243.3798,0.063886,0.000821,1.713618,-5.112837,6.02769,240.3366,242.091,242.2381,51320,,,
1/30/2020,2:15:26 PM,0.882142,243.3847,0.063876,0.000821,1.714002,-5.11256,6.027491,240.3431,242.087,242.2395,51326,,,
1/30/2020,2:15:32 PM,0.882182,243.3801,0.063868,0.00082,1.714717,-5.113856,6.027544,240.3501,242.0833,242.2348,51332,,,
1/30/2020,2:15:38 PM,0.882317,243.3812,0.063936,0.00082,1.715405,-5.113975,6.027888,240.3574,242.0846,242.2356,51338,,,
1/30/2020,2:15:44 PM,0.882342,243.3769,0.063906,0.000821,1.716265,-5.113869,6.027584,240.3378,242.0825,242.2338,51344,,,
1/30/2020,2:15:50 PM,0.882036,243.3804,0.063877,0.000821,1.717389,-5.112665,6.027571,240.3505,242.0831,242.2318,51350,,,
1/30/2020,2:15:56 PM,0.882228,243.3769,0.063839,0.000822,1.718183,-5.114121,6.027478,240.338,242.0827,242.2306,51356,,,
1/30/2020,2:16:02 PM,0.882212,243.3769,0.063867,0.000821,1.719043,-5.112599,5.950075,240.3205,242.0801,242.2261,51362,,,
1/30/2020,2:16:08 PM,0.882416,243.3755,0.063849,0.000822,1.719639,-5.112639,6.027703,240.3132,242.0787,242.2287,51368,,,
1/30/2020,2:16:14 PM,0.882424,243.3746,0.063833,0.000821,1.720393,-5.113459,6.027491,240.3,242.0801,242.2273,51374,,,
1/30/2020,2:16:20 PM,0.882263,243.37,0.063929,0.000821,1.721081,-5.114293,6.027438,240.2896,242.0798,242.2251,51380,,,
1/30/2020,2:16:26 PM,0.882133,243.3722,0.063852,0.000822,1.721809,-5.114147,6.027571,240.2787,242.0796,242.2268,51386,,,
1/30/2020,2:16:32 PM,0.882249,243.3698,0.063871,0.000822,1.722523,-5.113764,6.027518,240.2676,242.0816,242.2278,51392,,,
1/30/2020,2:16:38 PM,0.88223,243.3702,0.063864,0.000822,1.723489,-5.112401,6.027571,240.2552,242.0801,242.2288,51398,,,
1/30/2020,2:16:44 PM,0.882235,243.3643,0.063902,0.000822,1.724428,-5.113671,6.027769,240.2407,242.0795,242.2295,51404,,,
1/30/2020,2:16:50 PM,0.882405,243.3699,0.063938,0.000822,1.725831,-5.112864,6.027782,240.252,242.0812,242.2272,51410,,,
1/30/2020,2:16:56 PM,0.882274,243.3653,0.063921,0.000823,1.72726,-5.113869,6.027399,240.2573,242.0835,242.2289,51416,,,
1/30/2020,2:17:02 PM,0.882046,243.3674,0.063839,0.000822,1.728305,-5.114055,6.027425,240.2566,242.0832,242.2269,51422,,,
1/30/2020,2:17:08 PM,0.882212,243.3641,0.063841,0.000823,1.729403,-5.112507,6.027637,240.2563,242.0883,242.229,51428,,,
1/30/2020,2:17:14 PM,0.882253,243.3622,0.063861,0.000823,1.730277,-5.113142,6.027505,240.2562,242.0853,242.2309,51434,,,
1/30/2020,2:17:20 PM,0.882351,243.358,0.06385,0.000822,1.731176,-5.113142,6.027624,240.2558,242.0881,242.2288,51440,,,
1/30/2020,2:17:26 PM,0.882371,243.3617,0.063818,0.000823,1.731798,-5.112268,6.027558,240.2568,242.0879,242.2294,51446,,,
1/30/2020,2:17:32 PM,0.88224,243.3572,0.063867,0.000823,1.732579,-5.114134,6.027571,240.254,242.0894,242.2288,51452,,,
1/30/2020,2:17:38 PM,0.882103,243.3578,0.063821,0.000823,1.733055,-5.112652,6.027412,240.2539,242.0916,242.2317,51458,,,
1/30/2020,2:17:44 PM,0.882253,243.3566,0.063744,0.000824,1.73369,-5.111977,6.027478,240.2512,242.0939,242.2342,51464,,,
1/30/2020,2:17:50 PM,0.882268,243.356,0.063842,0.000823,1.734312,-5.113962,6.027597,240.2504,242.0906,242.2331,51470,,,
1/30/2020,2:17:56 PM,0.882314,243.3545,0.063714,0.000823,1.735066,-5.113922,5.743361,240.2514,242.0915,242.237,51476,,,
1/30/2020,2:18:02 PM,0.882264,243.3559,0.063878,0.000823,1.735926,-5.112361,6.027571,240.248,242.0899,242.2356,51482,,,
1/30/2020,2:18:08 PM,0.882314,243.3553,0.063751,0.000823,1.73672,-5.113631,6.027438,240.2501,242.0886,242.2325,51488,,,
1/30/2020,2:18:14 PM,0.882236,243.3539,0.063782,0.000823,1.737647,-5.112599,6.027425,240.2478,242.087,242.2333,51494,,,
1/30/2020,2:18:20 PM,0.882224,243.3536,0.063789,0.000823,1.73856,-5.112652,6.027624,240.2463,242.0849,242.2294,51500,,,
1/30/2020,2:18:26 PM,0.882137,243.3537,0.06377,0.000823,1.739367,-5.112321,6.027465,240.2451,242.0856,242.2298,51506,,,
1/30/2020,2:18:32 PM,0.882319,243.3502,0.063743,0.000825,1.740253,-5.112943,6.027465,240.2426,242.0816,242.2316,51512,,,
1/30/2020,2:18:38 PM,0.882157,243.3514,0.063688,0.000823,1.740994,-5.11334,6.027333,240.2447,242.0811,242.2328,51518,,,
1/30/2020,2:18:44 PM,0.882241,243.3487,0.063732,0.000824,1.741801,-5.112136,6.027531,240.2443,242.083,242.2314,51524,,,
1/30/2020,2:18:50 PM,0.88224,243.3486,0.063741,0.000823,1.742701,-5.112414,6.02765,240.2457,242.0817,242.2311,51530,,,
1/30/2020,2:18:56 PM,0.882286,243.3469,0.063728,0.000823,1.743653,-5.11379,6.027452,240.244,242.0792,242.2286,51536,,,
1/30/2020,2:19:02 PM,0.882161,243.349,0.063739,0.000823,1.744699,-5.114108,6.027425,240.2429,242.0781,242.2276,51542,,,
1/30/2020,2:19:08 PM,0.882167,243.3476,0.063765,0.000823,1.745903,-5.113843,6.027412,240.2435,242.0798,242.227,51548,,,
1/30/2020,2:19:14 PM,0.882134,243.3459,0.0637,0.000824,1.746948,-5.113737,6.027452,240.2448,242.0773,242.227,51554,,,
1/30/2020,2:19:20 PM,0.88242,243.3494,0.063736,0.000822,1.747769,-5.113671,6.027531,240.2445,242.076,242.2234,51560,,,
1/30/2020,2:19:26 PM,0.882321,243.348,0.063702,0.000823,1.748602,-5.113009,6.027412,240.2478,242.0757,242.2242,51566,,,
1/30/2020,2:19:32 PM,0.88236,243.3469,0.063642,0.000823,1.749555,-5.114187,6.027266,240.2486,242.0741,242.2209,51572,,,
1/30/2020,2:19:38 PM,0.882194,243.3484,0.063714,0.000823,1.750507,-5.112652,6.027438,240.2524,242.071,242.2204,51578,,,
1/30/2020,2:19:44 PM,0.882318,243.347,0.06364,0.000822,1.751315,-5.112771,6.027452,240.2518,242.0727,242.2158,51584,,,
1/30/2020,2:19:50 PM,0.882235,243.3435,0.063648,0.000822,1.751936,-5.113142,6.027412,240.2554,242.0729,242.216,51590,,,
1/30/2020,2:19:56 PM,0.882243,243.3442,0.063669,0.000823,1.752558,-5.114266,6.02761,240.257,242.0691,242.2116,51596,,,
1/30/2020,2:20:02 PM,0.882376,243.3449,0.063599,0.000822,1.753299,-5.11293,6.027372,240.2617,242.0683,242.2111,51602,,,
1/30/2020,2:20:08 PM,0.882321,243.3378,0.063636,0.000823,1.754556,-5.112732,6.027425,240.2661,242.0707,242.208,51608,,,
1/30/2020,2:20:14 PM,0.882267,243.3378,0.06355,0.000823,1.755218,-5.11383,6.027359,240.2683,242.068,242.2047,51614,,,
1/30/2020,2:20:20 PM,0.882211,243.3346,0.063531,0.000823,1.75625,-5.113221,6.027438,240.2749,242.0683,242.2036,51620,,,
1/30/2020,2:20:26 PM,0.882343,243.3332,0.06362,0.000822,1.757163,-5.113274,6.027518,240.2771,242.068,242.202,51626,,,
1/30/2020,2:20:32 PM,0.882333,243.3328,0.063522,0.000823,1.758248,-5.11383,6.027412,240.2834,242.067,242.1991,51632,,,
1/30/2020,2:20:38 PM,0.882341,243.3304,0.063544,0.000823,1.759637,-5.114108,6.027346,240.2886,242.0672,242.1984,51638,,,
1/30/2020,2:20:44 PM,0.882166,243.3304,0.063492,0.000822,1.761013,-5.112732,6.027333,240.2916,242.0642,242.197,51644,,,
1/30/2020,2:20:50 PM,0.882228,243.3282,0.063484,0.000822,1.762283,-5.113181,6.027412,240.2974,242.0614,242.1959,51650,,,
1/30/2020,2:20:56 PM,0.88242,243.3286,0.063578,0.000822,1.763104,-5.113539,6.027558,240.3029,242.0576,242.1962,51656,,,
1/30/2020,2:21:02 PM,0.882375,243.3272,0.063511,0.000823,1.764136,-5.113512,6.027438,240.3075,242.0546,242.1949,51662,,,
1/30/2020,2:21:08 PM,0.882312,243.3255,0.063536,0.000823,1.765287,-5.112692,6.02728,240.3118,242.0587,242.1959,51668,,,
1/30/2020,2:21:14 PM,0.882185,243.3319,0.06355,0.000822,1.766147,-5.113909,6.027293,240.3179,242.0529,242.1943,51674,,,
1/30/2020,2:21:20 PM,0.882374,243.3245,0.063562,0.000824,1.766954,-5.112427,6.027346,240.3218,242.0529,242.1932,51680,,,
1/30/2020,2:21:26 PM,0.88231,243.3291,0.063551,0.000823,1.767576,-5.113062,6.027624,240.3245,242.0468,242.194,51686,,,
1/30/2020,2:21:32 PM,0.88245,243.3294,0.063536,0.000823,1.768237,-5.112904,6.027346,240.3286,242.0468,242.1916,51692,,,
1/30/2020,2:21:38 PM,0.882327,243.3249,0.063524,0.000823,1.769044,-5.112943,6.027266,240.3341,242.0438,242.1902,51698,,,
1/30/2020,2:21:44 PM,0.882294,243.3281,0.063569,0.000822,1.769838,-5.113817,5.916441,240.3385,242.0435,242.191,51704,,,
1/30/2020,2:21:50 PM,0.882436,243.3273,0.063552,0.000824,1.770897,-5.111157,6.027399,240.3454,242.0413,242.1877,51710,,,
1/30/2020,2:21:56 PM,0.882409,243.3277,0.063534,0.000823,1.772127,-5.113115,6.027438,240.3536,242.0408,242.1883,51716,,,
1/30/2020,2:22:02 PM,0.882436,243.3224,0.063562,0.000822,1.7739,-5.113684,6.027359,240.3564,242.0419,242.1847,51722,,,
